2014-12-15 00:40:28,897 -0700 INFO TId 0x7fd1815f67c0 Added Root C=EU, O=AC Camerfirma SA CIF A82743287, OU=http://www.chambersign.org, CN=Global Chambersign Root - Expires Wed Sep 30 16:14:18 2037 [AppMain.cpp:245 ::main()]
2014-12-15 00:40:28,897 -0700 INFO TId 0x7fd1815f67c0 Added Root C=FR, O=Dhimyotis, OU=, CN=Certigna - Expires Tue Jun 29 15:13:05 2027 [AppMain.cpp:245 ::main()]
2014-12-15 00:40:28,897 -0700 INFO TId 0x7fd1815f67c0 Added Root C=FR, O=Certinomis, OU=0002 433998903, CN=Certinomis - Autorité Racine - Expires Sun Sep 17 08:28:59 2028 [AppMain.cpp:245 ::main()]
2014-12-15 00:40:28,897 -0700 INFO TId 0x7fd1815f67c0 Added Root C=FR, O=Certplus, OU=, CN=Class 2 Primary CA - Expires Sat Jul 6 23:59:59 2019 [AppMain.cpp:245 ::main()]
2014-12-15 00:40:28,897 -0700 INFO TId 0x7fd1815f67c0 Added Root C=PL, O=Unizeto Sp. z o.o., OU=, CN=Certum CA - Expires Fri Jun 11 10:46:39 2027 [AppMain.cpp:245 ::main()]
2014-12-15 00:40:28,897 -0700 INFO TId 0x7fd1815f67c0 Added Root C=PL, O=Unizeto Technologies S.A., OU=Certum Certification Authority, CN=Certum Trusted Network CA - Expires Mon Dec 31 12:07:37 2029 [AppMain.cpp:245 ::main()]
2014-12-15 00:40:28,898 -0700 INFO TId 0x7fd1815f67c0 Added Root C=EU, O=AC Camerfirma S.A., OU=, CN=Chambers of Commerce Root - 2008 - Expires Sat Jul 31 12:29:50 2038 [AppMain.cpp:245 ::main()]
2014-12-15 00:40:28,898 -0700 INFO TId 0x7fd1815f67c0 Added Root C=CN, O=China Internet Network Information Center, OU=, CN=China Internet Network Information Center EV Certificates Root - Expires Sat Aug 31 07:11:25 2030 [AppMain.cpp:245 ::main()]
2014-12-15 00:40:28,898 -0700 INFO TId 0x7fd1815f67c0 Added Root C=IL, O=ComSign, OU=, CN=ComSign Secured CA - Expires Fri Mar 16 15:04:56 2029 [AppMain.cpp:245 ::main()]
2014-12-15 00:40:28,898 -0700 INFO TId 0x7fd1815f67c0 Added Root C=GB, O=Comodo CA Limited, OU=, CN=AAA Certificate Services - Expires Sun Dec 31 23:59:59 2028 [AppMain.cpp:245 ::main()]
2014-12-15 00:40:28,898 -0700 INFO TId 0x7fd1815f67c0 Added Root C=GB, O=Comodo CA Limited, OU=, CN=Secure Certificate Services - Expires Sun Dec 31 23:59:59 2028 [AppMain.cpp:245 ::main()]
2014-12-15 00:40:28,898 -0700 INFO TId 0x7fd1815f67c0 Added Root C=GB, O=Comodo CA Limited, OU=, CN=Trusted Certificate Services - Expires Sun Dec 31 23:59:59 2028 [AppMain.cpp:245 ::main()]
2014-12-15 00:40:28,898 -0700 INFO TId 0x7fd1815f67c0 Added Root C=, O=Cybertrust, Inc, OU=, CN=Cybertrust Global Root - Expires Wed Dec 15 08:00:00 2021 [AppMain.cpp:245 ::main()]
2014-12-15 00:40:28,898 -0700 INFO TId 0x7fd1815f67c0 Added Root C=DE, O=D-Trust GmbH, OU=, CN=D-TRUST Root Class 3 CA 2 2009 - Expires Mon Nov 5 08:35:58 2029 [AppMain.cpp:245 ::main()]
2014-12-15 00:40:28,898 -0700 INFO TId 0x7fd1815f67c0 Added Root C=DE, O=D-Trust GmbH, OU=, CN=D-TRUST Root Class 3 CA 2 EV 2009 - Expires Mon Nov 5 08:50:46 2029 [AppMain.cpp:245 ::main()]
2014-12-15 00:40:28,898 -0700 INFO TId 0x7fd1815f67c0 Added Root C=US, O=Digital Signature Trust, OU=DST ACES, CN=DST ACES CA X6 - Expires Mon Nov 20 21:19:58 2017 [AppMain.cpp:245 ::main()]
2014-12-15 00:40:28,898 -0700 INFO TId 0x7fd1815f67c0 Added Root C=, O=Digital Signature Trust Co., OU=, CN=DST Root CA X3 - Expires Thu Sep 30 14:01:15 2021 [AppMain.cpp:245 ::main()]
2014-12-15 00:40:28,899 -0700 INFO TId 0x7fd1815f67c0 Added Root C=DE, O=Deutsche Telekom AG, OU=T-TeleSec Trust Center, CN=Deutsche Telekom Root CA 2 - Expires Tue Jul 9 23:59:00 2019 [AppMain.cpp:245 ::main()]
2014-12-15 00:40:28,899 -0700 INFO TId 0x7fd1815f67c0 Added Root C=US, O=DigiCert Inc, OU=www.digicert.com, CN=DigiCert Assured ID Root CA - Expires Mon Nov 10 00:00:00 2031 [AppMain.cpp:245 ::main()]
2014-12-15 00:40:28,899 -0700 INFO TId 0x7fd1815f67c0 Added Root C=US, O=DigiCert Inc, OU=www.digicert.com, CN=DigiCert Assured ID Root G2 - Expires Fri Jan 15 12:00:00 2038 [AppMain.cpp:245 ::main()]
2014-12-15 00:40:28,899 -0700 INFO TId 0x7fd1815f67c0 Added Root C=US, O=DigiCert Inc, OU=www.digicert.com, CN=DigiCert Assured ID Root G3 - Expires Fri Jan 15 12:00:00 2038 [AppMain.cpp:245 ::main()]
2014-12-15 00:40:28,899 -0700 INFO TId 0x7fd1815f67c0 Added Root C=US, O=DigiCert Inc, OU=www.digicert.com, CN=DigiCert Global Root CA - Expires Mon Nov 10 00:00:00 2031 [AppMain.cpp:245 ::main()]
2014-12-15 00:40:28,899 -0700 INFO TId 0x7fd1815f67c0 Added Root C=US, O=DigiCert Inc, OU=www.digicert.com, CN=DigiCert Global Root G2 - Expires Fri Jan 15 12:00:00 2038 [AppMain.cpp:245 ::main()]
2014-12-15 00:40:28,899 -0700 INFO TId 0x7fd1815f67c0 Added Root C=US, O=DigiCert Inc, OU=www.digicert.com, CN=DigiCert Global Root G3 - Expires Fri Jan 15 12:00:00 2038 [AppMain.cpp:245 ::main()]
2014-12-15 00:40:28,899 -0700 INFO TId 0x7fd1815f67c0 Added Root C=US, O=DigiCert Inc, OU=www.digicert.com, CN=DigiCert High Assurance EV Root CA - Expires Mon Nov 10 00:00:00 2031 [AppMain.cpp:245 ::main()]
2014-12-15 00:40:28,899 -0700 INFO TId 0x7fd1815f67c0 Added Root C=US, O=DigiCert Inc, OU=www.digicert.com, CN=DigiCert Trusted Root G4 - Expires Fri Jan 15 12:00:00 2038 [AppMain.cpp:245 ::main()]
2014-12-15 00:40:28,899 -0700 INFO TId 0x7fd1815f67c0 Added Root C=TR, O=Elektronik Bilgi Guvenligi A.S., OU=, CN=e-Guven Kok Elektronik Sertifika Hizmet Saglayicisi - Expires Wed Jan 4 11:32:48 2017 [AppMain.cpp:245 ::main()]
2014-12-15 00:40:28,899 -0700 INFO TId 0x7fd1815f67c0 Added Root C=TR, O=E-Tuğra EBG Bilişim Teknolojileri ve Hizmetleri A.Ş., OU=E-Tugra Sertifikasyon Merkezi, CN=E-Tugra Certification Authority - Expires Fri Mar 3 12:09:48 2023 [AppMain.cpp:245 ::main()]
2014-12-15 00:40:28,900 -0700 INFO TId 0x7fd1815f67c0 Added Root C=TR, O=EBG Bilişim Teknolojileri ve Hizmetleri A.Ş., OU=, CN=EBG Elektronik Sertifika Hizmet Sağlayıcısı - Expires Sun Aug 14 00:31:09 2016 [AppMain.cpp:245 ::main()]
2014-12-15 00:40:28,900 -0700 INFO TId 0x7fd1815f67c0 Added Root C=ES, O=Agencia Catalana de Certificacio (NIF Q-0801176-I), OU=Jerarquia Entitats de Certificacio Catalanes, CN=EC-ACC - Expires Tue Jan 7 22:59:59 2031 [AppMain.cpp:245 ::main()]
2014-12-15 00:40:28,900 -0700 INFO TId 0x7fd1815f67c0 Added Root C=EE, O=AS Sertifitseerimiskeskus, OU=, CN=EE Certification Centre Root CA - Expires Tue Dec 17 23:59:59 2030 [AppMain.cpp:245 ::main()]
2014-12-15 00:40:28,900 -0700 INFO TId 0x7fd1815f67c0 Added Root C=, O=Entrust.net, OU=(c) 1999 Entrust.net Limited, CN=Entrust.net Certification Authority (2048) - Expires Tue Jul 24 14:15:12 2029 [AppMain.cpp:245 ::main()]
2014-12-15 00:40:28,900 -0700 INFO TId 0x7fd1815f67c0 Added Root C=US, O=Entrust.net, OU=(c) 1999 Entrust.net Limited, CN=Entrust.net Secure Server Certification Authority - Expires Sat May 25 16:39:40 2019 [AppMain.cpp:245 ::main()]
2014-12-15 00:40:28,900 -0700 INFO TId 0x7fd1815f67c0 Added Root C=US, O=Entrust, Inc., OU=(c) 2006 Entrust, Inc., CN=Entrust Root Certification Authority - Expires Fri Nov 27 20:53:42 2026 [AppMain.cpp:245 ::main()]
2014-12-15 00:40:28,900 -0700 INFO TId 0x7fd1815f67c0 Added Root C=US, O=Equifax, OU=Equifax Secure Certificate Authority, CN= - Expires Wed Aug 22 16:41:51 2018 [AppMain.cpp:245 ::main()]
2014-12-15 00:40:28,900 -0700 INFO TId 0x7fd1815f67c0 Added Root C=US, O=Equifax Secure Inc., OU=, CN=Equifax Secure Global eBusiness CA-1 - Expires Sun Jun 21 04:00:00 2020 [AppMain.cpp:245 ::main()]
2014-12-15 00:40:28,900 -0700 INFO TId 0x7fd1815f67c0 Added Root C=US, O=Equifax Secure Inc., OU=, CN=Equifax Secure eBusiness CA-1 - Expires Sun Jun 21 04:00:00 2020 [AppMain.cpp:245 ::main()]
2014-12-15 00:40:28,900 -0700 INFO TId 0x7fd1815f67c0 Added Root C=US, O=GTE Corporation, OU=GTE CyberTrust Solutions, Inc., CN=GTE CyberTrust Global Root - Expires Mon Aug 13 23:59:00 2018 [AppMain.cpp:245 ::main()]
2014-12-15 00:40:28,900 -0700 INFO TId 0x7fd1815f67c0 Added Root C=US, O=GeoTrust Inc., OU=, CN=GeoTrust Global CA - Expires Sat May 21 04:00:00 2022 [AppMain.cpp:245 ::main()]
2014-12-15 00:40:28,900 -0700 INFO TId 0x7fd1815f67c0 Added Root C=US, O=GeoTrust Inc., OU=, CN=GeoTrust Global CA 2 - Expires Mon Mar 4 05:00:00 2019 [AppMain.cpp:245 ::main()]
2014-12-15 00:40:28,901 -0700 INFO TId 0x7fd1815f67c0 Added Root C=US, O=GeoTrust Inc., OU=, CN=GeoTrust Primary Certification Authority - Expires Wed Jul 16 23:59:59 2036 [AppMain.cpp:245 ::main()]
2014-12-15 00:40:28,901 -0700 INFO TId 0x7fd1815f67c0 Added Root C=US, O=GeoTrust Inc., OU=(c) 2007 GeoTrust Inc. - For authorized use only, CN=GeoTrust Primary Certification Authority - G2 - Expires Mon Jan 18 23:59:59 2038 [AppMain.cpp:245 ::main()]
2014-12-15 00:40:28,901 -0700 INFO TId 0x7fd1815f67c0 Added Root C=US, O=GeoTrust Inc., OU=(c) 2008 GeoTrust Inc. - For authorized use only, CN=GeoTrust Primary Certification Authority - G3 - Expires Tue Dec 1 23:59:59 2037 [AppMain.cpp:245 ::main()]
2014-12-15 00:40:28,901 -0700 INFO TId 0x7fd1815f67c0 Added Root C=US, O=GeoTrust Inc., OU=, CN=GeoTrust Universal CA - Expires Sun Mar 4 05:00:00 2029 [AppMain.cpp:245 ::main()]
2014-12-15 00:40:28,901 -0700 INFO TId 0x7fd1815f67c0 Added Root C=US, O=GeoTrust Inc., OU=, CN=GeoTrust Universal CA 2 - Expires Sun Mar 4 05:00:00 2029 [AppMain.cpp:245 ::main()]
2014-12-15 00:40:28,901 -0700 INFO TId 0x7fd1815f67c0 Added Root C=, O=GlobalSign, OU=GlobalSign ECC Root CA - R4, CN=GlobalSign - Expires Tue Jan 19 03:14:07 2038 [AppMain.cpp:245 ::main()]
2014-12-15 00:40:28,901 -0700 INFO TId 0x7fd1815f67c0 Added Root C=, O=GlobalSign, OU=GlobalSign ECC Root CA - R5, CN=GlobalSign - Expires Tue Jan 19 03:14:07 2038 [AppMain.cpp:245 ::main()]
2014-12-15 00:40:28,901 -0700 INFO TId 0x7fd1815f67c0 Added Root C=BE, O=GlobalSign nv-sa, OU=Root CA, CN=GlobalSign Root CA - Expires Fri Jan 28 12:00:00 2028 [AppMain.cpp:245 ::main()]
2014-12-15 00:40:28,901 -0700 INFO TId 0x7fd1815f67c0 Added Root C=, O=GlobalSign, OU=GlobalSign Root CA - R2, CN=GlobalSign - Expires Wed Dec 15 08:00:00 2021 [AppMain.cpp:245 ::main()]
2014-12-15 00:40:28,901 -0700 INFO TId 0x7fd1815f67c0 Added Root C=, O=GlobalSign, OU=GlobalSign Root CA - R3, CN=GlobalSign - Expires Sun Mar 18 10:00:00 2029 [AppMain.cpp:245 ::main()]
2014-12-15 00:40:28,901 -0700 INFO TId 0x7fd1815f67c0 Added Root C=EU, O=AC Camerfirma S.A., OU=, CN=Global Chambersign Root - 2008 - Expires Sat Jul 31 12:31:40 2038 [AppMain.cpp:245 ::main()]
2014-12-15 00:40:28,902 -0700 INFO TId 0x7fd1815f67c0 Added Root C=US, O=The Go Daddy Group, Inc., OU=Go Daddy Class 2 Certification Authority, CN= - Expires Thu Jun 29 17:06:20 2034 [AppMain.cpp:245 ::main()]
2014-12-15 00:40:28,902 -0700 INFO TId 0x7fd1815f67c0 Added Root C=US, O=GoDaddy.com, Inc., OU=, CN=Go Daddy Root Certificate Authority - G2 - Expires Thu Dec 31 23:59:59 2037 [AppMain.cpp:245 ::main()]
